app_id,primary_mechanic,secondary_mechanics,primary_theme,secondary_themes,combat,roguelite,meta_layer,arrow_tapaway,projectile_continues_outside_board,external_targets,external_mobs_or_enemies,bosses,direction_is_resource,board_rotation_or_direction_change,temporary_targets_or_move_windows,run_upgrades,choose_one_of_three,projectile_modifiers,ricochet,pierce,split_or_multishot,chain_or_bounce,elemental_effects,confidence_mechanic,confidence_theme,confidence_magic_arrow_features,needs_review,evidence
54531151,arrow_tapaway,,abstract,,none,no,none,yes,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,medium,medium,no,нажимай на стрелки убери с поля; путь свободен; порядок
54533769,tile_match,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"пары плиток 3 линиями; одно поле, результат"
54539273,sort,picture_reveal,romance_love,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"название Стрелочки, но правило сортировка плиток; Катя"
54539824,bubble_shooter,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"зума; лисенок, цепные реакции, история"
54543545,picture_reveal,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"jigsaw 16-1024; животные, фэнтези, квесты"
54547320,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"числа 2-4096; гекса и блоки, лидеры"
54549092,picture_reveal,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"раскраски по цветам; категории, прогресс, релакс"
54549357,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,medium,no,"пушки по пикселям цвета; поток выстрелов, конвейер"
54549654,non_puzzle,,farm_garden,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"остров: культуры, здания, рынок; лиги и дуэли"
54552194,merge,,memes_pop_culture,,none,no,idle_economy,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,medium,no,"мердж-инкубатор брейнрота; мутации, доход, экспедиции"
54553732,non_puzzle,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"повтори рисунок с образца; 300 уровней, медали"
54554576,other_puzzle,,space_scifi,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"петли времени: прошлый ты, лазеры, зеркала, редактор"
54554906,merge,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"слияние яиц и питомцев; разведение, сундуки"
54555066,tabletop,,food_household,,none,yes,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,medium,no,"карточная кухня: забеги, комбо, аренда; рогалик"
54556370,hidden_object,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,найди спрятанных капибар; шлепки и монстры
54556504,merge,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,суйка фруктов до арбуза; лидерборд и скины
54556519,picture_reveal,,memes_pop_culture,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"аниме тайл пазл; вайфу, слайд, сотни уровней"
54556697,non_puzzle,,vehicles,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"обби на мотоцикле; миры, трюки, хаос"
54561700,non_puzzle,,vehicles,,none,no,none,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"мотогонки; 45 трасс, 15 боссов, гараж, призраки"
54563032,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"поле 4х4, сдвиг и слияние; угловой метод, змея"
54566786,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,судоку; сложности и подсказки
54567036,word,tabletop,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,солитер ассоциаций слов; категории и уровни
54567131,non_puzzle,,realistic_neutral,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,medium,no,"долби стены, ресурсы, дом; турнир и коллекции"
54567845,other_puzzle,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"сапер и клады; радиусы, флаги, сложности"
54568502,tabletop,,realistic_neutral,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"зонк: комбинации, риск, лиги, соперники"
54568590,arrow_tapaway,picture_reveal,abstract,,none,no,none,yes,no,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,medium,medium,no,блоки со стрелкой сдвинь; путь свободен; картинка
54569366,non_puzzle,,realistic_neutral,,core,no,pvp_tournament,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"территории и кланы; боссы, кости, прокачка"
54571310,non_puzzle,,memes_pop_culture,,none,no,none,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"выживи забег от боссов; трансформации, брейнроты"
54571681,tile_match,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"три плитки на панель; Софи, дракон, усилители"
54572646,word,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"филворд и алхимия; рецепты, книги, лаборатория"
54573508,other_puzzle,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,ингредиенты по рецептам; общие продукты ключ
54573917,merge,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,классическая алхимия: два элемента в новый; подсказки
54574340,merge,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"суйка с физикой; фрукты падают, прогноз ходов"
54575150,tile_match,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"классический маджонг; лесные картинки, поднос"
54576194,match3,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"группы кликом; гравитация, столбцы влево, бустеры"
54577006,non_puzzle,,realistic_neutral,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"стратегия: здания, экономика, армия, дипломатия"
54577018,non_puzzle,,memes_pop_culture,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"гарпун-обби; Brainrots, тайкун, скорость"
54577917,merge,,memes_pop_culture,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,low,no,"сливай мемов в эпичных; PvP автобои, кликер"
54579195,arrow_tapaway,,abstract,,none,no,none,yes,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,medium,high,no,нажимай стрелка улетит; путь свободен; порядок
54579291,arrow_tapaway,,abstract,,none,no,none,yes,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,medium,high,no,нажми вылетит с поля; путь перекрыт; порядок
54579601,arrow_tapaway,,abstract,,none,no,none,yes,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,medium,medium,no,сдвинь лишь в сторону стрелки; порядок; разбери фигуру
54580672,match3,,magic_fantasy,,core,no,rpg_progression,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"3-в-ряд в бой; мечи и щиты, герои, PvP-арена"
54582396,match3,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"самоцветы в удары; охотники, замок, сокровища"
54583313,sort,screw,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,гайки между болтами в один цвет; небоскребы
54584298,tile_match,,home_renovation,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"группы по 3; скрытые предметы, дом, турниры"
54585243,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"крестики 5х5 окно 3х3; сдвиг рамки, ИИ"
54587791,match3,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"ряды из пельменей; заказы, кухня, колесо"
54590436,other_puzzle,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,рисуй формы направь воду; миры и звезды
54590940,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"экономстратегия темок; риск, тюрьма, инвестиции"
54593380,picture_reveal,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,мега сборник раскрасок; транспорт и животные
54593977,non_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,Red Ball платформер; стрелки лишь управление
54594449,match3,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"фрукты 3+ в ряд; рынок, бонусы, уровни"
54596100,word,,horror,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,собери ответ из букв; монстры и легенды
54597038,block_hexa,,space_scifi,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"тетрис на цилиндре; кольца и линии, орбита"
54597286,sort,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,потоп: рассели зверят по комнатам; характеры
54598270,sort,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,круги по шестам в один цвет; стратегия ходов
54600379,non_puzzle,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"тайм-менеджмент: кухни, кафе, рецепты, время"
54601773,tabletop,,farm_garden,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,Три Пика: цепочки и монеты; ферма и урожай
54604116,sort,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"пряжа по катушкам цвета; 400 уровней, Клубок"
54606540,merge,,abstract,magic_fantasy,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,соединяй пузыри в новые; ходы и цели
54608047,arrow_tapaway,,abstract,,none,no,none,yes,yes,unknown,unknown,unknown,yes,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,high,medium,high,no,Tap Away: плитка покинет поле; стрелка и порядок; Slink
54608433,non_puzzle,,farm_garden,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"сад: цветы, заказы, гильдии; турниры"
54608510,non_puzzle,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"платформер: темница, принцесса, Джаффар"
54608797,merge,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,земля вода огонь воздух; рецепты и коллекция
54609613,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,объединяй плитки; очки и лидеры
54611496,sort,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,пряжа между катушками; цвета и тупики
54612765,merge,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,котики друг на друга в следующего; коллекция
54612801,merge,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"суйка онлайн: стакан, арбуз, комбо, рекорды"
54612821,quiz_trivia,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"Поле Чудес: вопросы, раунды, финал, дом"
54612839,non_puzzle,,horror,,core,no,none,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"вылазки в зону; мутанты, боссы, артефакты"
54613094,match3,,farm_garden,,none,no,pvp_tournament,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"овощи три в ряд; рейтинг, турниры"
